tweet_id	user_id	text	created_at	label	Drug Name Extracted	Drug Name Normalized
878812036028694529	1270280270	RT @BlondieInTX: Junkies get narcan to save their life but god forbid you need an epi pen $$$$$ #LivePD	2017-06-25 03:08:11	1	narcan; epi pen	narcan; epi pen
879667104152039424	3318510966	Sandoz launches MabThera, Enbrel biosimilars in the UK https://t.co/ESq6BxAKDQ	2017-06-27 11:45:55	1	mabthera; enbrel	mabthera; enbrel
879728335567368194	733008402	@2pcspicy I feeeel it im partly propranolol bc not aloud to take benzos anymore lol	2017-06-27 15:49:14	1	propranolol; benzos	propranolol; benzodiazepines
879884639602606080	2448525611	Guys I took Xanax and Tylenol with codeine so nothing is going to make sense	2017-06-28 02:10:20	1	xanax; tylenol with codeine	xanax; tylenol with codeine
880145054454738946	330506950	I was prescribed Tylenol w/ codeine and I've literally been confined to my bed. I haven't gotten up for more than 5 mins	2017-06-28 19:25:07	1	tylenol with codeine	tylenol with codeine
880497212551286786	2817491546	Can cialis cause plurisy - Generic or viagra cialis https://t.co/U5VeMdIR53	2017-06-29 18:44:28	1	cialis; viagra; cialis	cialis; viagra; cialis
880631491537063938	70861294	i got to get some sleep, i get the second shot of cortisone in my back tomorrow ... i had a backache coming back from the store tonight ☹️	2017-06-30 03:38:03	1	cortisone	cortisone
880952675319328768	244991224	I took Excedrin migraine today and probably fucked up my stupid cycle. After all of this BS I've gone through over the last few weeks.	2017-07-01 00:54:19	1	excedrin migraine	excedrin migraine
881016729962389505	747914312	New law enables Narcan in West Virginia schools – Parkersburg News https://t.co/fSEoSTQ1xl	2017-07-01 05:08:51	1	narcan	narcan
881225976079896576	240783027	went got me some antibiotic,cough syrup, &amp; throw up medicine from the hospital now I'm snapping back to myself..	2017-07-01 19:00:19	1	antibiotic; cough syrup; throw up medicine	antibiotic; cough syrup; throw up medicine
881241021480415232	34108694	@Sarah_Hyland I was told always ice to decrease inflammation. IcyHot if you can, Advils/anti-inflammatory pain reliever, and lots of fluids.	2017-07-01 20:00:06	1	icyhot; advils; anti0inflammatin pain reliever	IcyHot; advil; anti0inflammatin pain reliever
881995332552278016	1348428709	@mariinagutnik Have you tried teething gel and children's Motrin ? Give her a half dose (2.5ml) and wait an hour? If she's not better then I'd say go /:	2017-07-03 21:57:28	1	teething gel; children's motrin	teething gel; children's motrin
882152861832007680	2817491546	Half life of cialis - Testimonials cialis https://t.co/TylR91KvyQ	2017-07-04 08:23:26	1	cialis	cialis
882259303704514562	2817491546	Glucophage xr generics - Weightloss glucophage https://t.co/ndngFnNCgf	2017-07-04 15:26:24	1	glucophage xr; glucophage	glucophage xr; glucophage
882612541565874176	2156536888	@siyeraj_ Tums &amp; pepsid	2017-07-05 14:50:02	1	tums; pepsid	tums; pepcid
882826693035085824	2785034714	y'all gotta quit normalizing tweaker shit fr. Xanax, percocets, alladat WILL turn you into a pill fiend &amp; I promise it's not a good look.	2017-07-06 05:01:00	1	xanax; percocets	xanax; percocet
882840434459934720	3001253601	#NoOneToldMe that I would spend over a week in the ICU and a month on IV antiobiotics battling an infection from my VBAC. @anne_theriault	2017-07-06 05:55:36	1	antibiotics	antibiotics
882873306923270144	562580305	@Gabslynn Yes girl I went to the hospital lol they prescribed me tramadols to me that's the only thing that works for me	2017-07-06 08:06:14	1	tramadols	tramadol
882923438381436928	463331339	Switching from Enbrel to Humira... anyone have any trouble with humira? Lots of flares for the past three months.... https://t.co/irZVFE84xq	2017-07-06 11:25:26	1	enbrel; humira; humira	enbrel; humira; humira
883012826054500354	432134884	RT @heydebigale: #NoOneToldMe that I would spend over a week in the ICU and a month on IV antiobiotics battling an infection from my VBAC.…	2017-07-06 17:20:37	1	antibiotics	antibiotics
883115216397062151	847803247	@wifedownsouth Hm! From what I've read icy hot has methyl salicylate a derivative of aspirin so that's a no, but straight menthol is supposedly ok? Idk!	2017-07-07 00:07:29	1	icy hot; methyl salicylate; aspirin	icy hot; methyl salicylate; aspirin
883371856757235712	50185405	RT @LdotAdot: My pre-cog allergy superpower is tingling. This feels like a two claritan x benadryl cocktail day.	2017-07-07 17:07:17	1	claritin; benadryl	claritin; benadryl
883389340688281600	25726490	Combination of Acetaminophen and Pamabrom - The FDA has approved 3 nonprescription diuretics for relief of wate... https://t.co/FesmJKmJmK	2017-07-07 18:16:46	1	acetaminophen; pamabrom; diuretics	acetaminophen; pamabrom; diuretics
883390212721614848	2778478078	@TerriDF @thedietcoach77 @johnmitchelldc Have you tried uping your melatonin dose? If 3 mg pill. Try 6 mg. I was on 3mg melatomin. Upped to 6mg and it helped my sleep be unbroken	2017-07-07 18:20:13	1	melatonin; melatonin	melatonin; melatonin
883510604601806849	477840582	I'll pay someone hella dollars to bring me a sweetened passion tea from starbs and excedrin for migraines pls	2017-07-08 02:18:37	1	excedrin for migrains	excedrin for migraines
883618770857734144	24521202	RT @sharmanian: In case you're still on the fence about whether to use NSAID pain-killers (like Ibuprofen) in an ultra: https://t.co/n3aka8…	2017-07-08 09:28:26	1	nsaid pain-killers; ipuprofen	NSAID pin-killers; ibuprofen
884161146525290500	275887126	Take some Benadryl RT @RobDa64: Really wish I knew how to nap without being drunk	2017-07-09 21:23:38	1	benadryl 	benadryl 
884269960389955584	128127972	He's from Memphis. The men there are junkies  RT @If_ItAint_B: Dude will eat a Xanax bar like a kit KAT though. https://t.co/Fixamyb1kE	2017-07-10 04:36:02	1	xanax 	xanax 
884334910986637312	238646230	#NaturalRemedy Does zithromax work for ear infections - Azithromycin 250 mg tablets… https://t.co/m4xObKpCfj via #hng #Natural #remedy #news	2017-07-10 08:54:07	1	zithromax; azithromycin	zithromax; azithromycin
884386645285281793	238646230	#Healing Lasix drug route - What is the drug lasix used for - Van Wert independent https://t.co/WWaoxniXwQ via #hng #herbs #news https://t.co/PwfIq4DA4b	2017-07-10 12:19:42	1	lasix; lasix	lasix; lasix
884544525917716480	16686144	Opioids aren't the only way to limit pain of wisdom teeth extraction. Ibuprofen can do that too. https://t.co/Fm6BJqbLbi	2017-07-10 22:47:03	1	opioids; ibuprofen	opioids; ibuprofen
884847980980916225	31533587	@RiverOfDeceit30 I read that too! I'll give him infant Tylenol if he gets really uncomfortable 🙁 my poor lil guy!	2017-07-11 18:52:53	1	infant tylenol	infant tylenol
884957661149581313	328364633	Albuterol weight loss results - Albuterol nebulizer dose for child https://t.co/BD5oj4gEYd	2017-07-12 02:08:42	1	albuterol; albuterol nebulizer	albuterol; albuterol nebulizer
885020516167413761	4668307531	#6: PRE-KAGED Pre Workout Powder – Fruit Punch Flavor – 638 Grams – L-Citrulline + Creatine… https://t.co/MHwaGqjjrx https://t.co/PaCsIN5Usi	2017-07-12 06:18:28	1	pre-kaged pre workout powder	Pre-kaged pre workout powder
885123653549076481	4668307531	#2: Turmeric Curcumin with Bioperine – Anti-Inflammatory &amp; Antioxidant Supplement with 10mg… https://t.co/RwxlSrMmWR https://t.co/sPtXeTKdS2	2017-07-12 13:08:18	1	turmeric curcumin with bioperine anti-inflammatory and antioxidant supplement	Turmeric curcumin with bioperine Anti-inflammatory and Antioxidant supplement
885701644935155712	253614658	Just popped a Alieve...pain reliever...My Brain	2017-07-14 03:25:02	1	alieve	alieve
885729616911941632	93922728	New post (Biofreeze Pain Relieving Roll On, 3-Ounce (Pack of 3)) has been published on Cybermark Solutions - https://t.co/C1xQQsIdra https://t.co/u6MJzEBMin	2017-07-14 05:16:11	1	biofreeze pain relieving roll-on	biofreeze pain relieving roll-on
885872406451154946	415156900	RT @JohnMayer: Hi girls I'm John, single, I wear a patch for back pain and have a daily phone alarm set to remind me to take antacid. Real…	2017-07-14 14:43:35	1	patch for back pain; antacid	patch for back pain; antacid
885971020863094784	27818124	RT @Vaccines: Did you know vaccination has an important role in addressing antibiotic resistance? Find out more at https://t.co/5g4EM4s08x…	2017-07-14 21:15:26	1	antibiotic	antibiotic
886590138029133824	346384251	@RheumerHasIt @HurtBlogger No lidocaine solution bc you can't numb your throat &amp; still swallow/breathe? Bless her sweet heart. Prayers continually coming your way.	2017-07-16 14:15:35	1	lidocaine solution	lidocaine solution
886932765165342720	238646230	#HolisticMedicine Tamoxifen propecia - Buy propecia online forum - Two Row Times https://t.co/ejEuLh6DL2 via #hng #holistic #news	2017-07-17 12:57:04	1	tamoxifen; propecia; propecia	tamoxifen; propecia; propecia
887042203369041920	18689487	Just had my first cortisone injection. That was unpleasant. But hopefully I’ll get a little relief…	2017-07-17 20:11:56	1	cortisone injections	cortisone injections
887185762302570496	16254373	@amyz326 In further scientific inquiry, I am studying which is more effective on mosquito bites, Benadryl gel vs cream. *checks mail for Nobel prize*	2017-07-18 05:42:23	1	benadryl gel	benadryl gel
887299568576155650	30520553	Mixed the Dilaudid with the Norc 10 and slept GREAT	2017-07-18 13:14:37	1	diluadid; norc 10	dilaudid; norco 10
887510263594835968	1688438000	#HairLoss Hair Loss Shampoo Sioux Falls -  https://t.co/2XFlIbzc7f They're planning to suggest minoxidil/Rogaine a... https://t.co/CcP0aQBe1A	2017-07-19 03:11:50	1	minoxidil; rogaine	minoxidil; rogaine
888143458187317248	728259102170718208	Brock Beauty Hairfinity® Healthy Hair Vitamins 60 Capsules (1 Month Supply) https://t.co/Aa4Xq0kjws	2017-07-20 21:07:55	1	brock beauty hairfinity healthy hair vitamins	Brock Beauty Hairfinity Healthy Hair Vitamins
888263913086738432	4845828660	#Thememonstor Pharmacy Online Aggrenox 200 mg Costo Farmacia Free Worldwide Delivery. Read Blog: https://t.co/JyZpsBg4BH	2017-07-21 05:06:34	1	aggrenox	aggrenox
888330383162568704	2817491546	Why does cialis cause back pain - Nw ga dermatology &amp; skin cancer specialists https://t.co/1RLvuSHrx5	2017-07-21 09:30:42	1	cialis	cialis
888426040414150657	493567795	My Doctor Tried Giving Me That Adderall And Ritline 😂 https://t.co/3rQdZeLAzO	2017-07-21 15:50:48	1	adderall; ritline	adderall; ritalin
888470229969387520	20155802	"""Forget about those pills. Why not have some folic acid and stretch mark cream instead?"" Slay Queen! https://t.co/Zp3wFZ9Lp3"	2017-07-21 18:46:24	1	folic acid	folic acid
888580407893020672	23078883	Penicillin is safe narrow-spectrum antibiotic, effective against GBS infection https://t.co/pJfG3CczSs	2017-07-22 02:04:12	1	penicillin; antibiotic	penicillin; antibiotic
888631739211448320	53038237	Green Xtromenix- Maximum Strength Green Coffee Been- Weight Management Supplement for Men and Women-60 Caplets - https://t.co/yxRjWBdNmK	2017-07-22 05:28:11	1	green xtromenix	Green Xtromenix
888821135667851265	537461208	Take a #prenatal vitamin with iron and folic acid every day. #pregnancy #womenshealth	2017-07-22 18:00:46	1	prenatal vitamin with iron and folic acid	prenatal vitamin with iron and folic acid
889289413884350466	123954416	I don't need Xanax. Xanax needs me.	2017-07-24 01:01:33	1	xanax; xanax	xanax; xanax
889637886932529152	93922728	New post (Camphor/Mustard seed oil for pain Rheumatoid Arthritis) has been published on Cybermark Solutions - https://t.co/8o3qD1S2NK https://t.co/iBB7BheoiT	2017-07-25 00:06:15	1	camphor/mustard seed oil for pain	camphor/mustard seed oil for pain
889684295534731264	997521541	"RT @maseturnup: ""The government doesn't make special drugs that can enhance your brain"" pfftttt you ever taken a 50 MG vyvance? U changin l…"	2017-07-25 03:10:40	1	vyvance	vyvanse
890013096005193730	419874807	How do you subsidize the side effects from Restylane Injection? https://t.co/PWAADJyhv0	2017-07-26 00:57:12	1	restylane injection	restylane injection
890244198355656704	174778859	and prescribed me two pain killers &amp; a muscle relaxer. turns out my lungs/heart were causing the pain, but i figured that out myself.	2017-07-26 16:15:31	1	pain killers; muscle relaxer	pain killers; muscle relaxer
890360921931083776	568414623	Not needing a sleep aid was short lived. Not going to go the zquil route so hopefully the natural route will work again after a break.	2017-07-26 23:59:20	1	zquil	zzzquil
890407408966684674	238890783	Question: Doctor gave me toridol for pain instead of opiates at the ER. Does this mean they didn t believe me since… https://t.co/p6ZUYwS1NT	2017-07-27 03:04:03	1	toridol; opiates	toradol; opiates
890795016951549952	237392312	Prayers for Raelynn, we can't win for losing. The fever went away for a couple weeks, now back. 102.4 as of rn w Tylenol &amp; Motrin	2017-07-28 04:44:16	1	tylenol; mortin	tylenol; motrin
891861376221761536	93922728	New post (Boiron Arnica Montana 30C Pain Relief Medicine, 3 Count. Homeopathic, ...) has been published on Cyb ... - https://t.co/aUeOWUzTS8 https://t.co/BKqTUaKHcW	2017-07-31 03:21:36	1	boiron arnica montana 30c pain relief	Boiron Arnica Montana 30C pain relief
892034237725106176	490912421	Doctors are increasingly being held accountable when their patients overdose on opioid painkillers they prescribed https://t.co/6TmCyIuOUq	2017-07-31 14:48:30	1	opioid painkillers	opioid painkillers
892412298819756033	2413305326	I'm done. I've fucking had it with poor reporting + ppl demonizing people on Fentanyl. NOT EVERYONE ON FENTANYL ABUSES IT!!!!!	2017-08-01 15:50:46	1	fentanyl; fentanyl	fentanyl; fentanyl
892491422636683264	216495307	@KatrinaBruni Eek, remember cramps from pregnancy. I've been taking Premtesse Women high strength multivits which are helping x	2017-08-01 21:05:11	1	premtesse women high stregth multivits	Premtesse women high strength multivits
892955910057885701	3658403835	I just took a Tylenol I really wanna pop two 😩😭🖕🏾 I miss ibuprofen	2017-08-03 03:50:53	1	tylenol; ibuprofen	tylenol; ibuprofen
893164236012011521	2199395154	All sworn state law enforcement will be issued Narcan to counter opioid overdoses - Jackson Clarion Ledger https://t.co/72IHKrScb2	2017-08-03 17:38:42	1	narcan; opioid	narcan; opioid
893285214314745856	3288558664	Rashan Charles swallowed ‘paracetamol and caffeine’ before dying in police chase https://t.co/N3FnhaQhZm https://t.co/1iHpM3JuF6	2017-08-04 01:39:26	1	paracetamol; caffeine	paracetamol; caffeine
893803770458456064	93922728	New post (Velatrin [4 Oz] - Pain Relief Cream (Extra Strength) With Arnica,Vitamin ...) has been published on  - https://t.co/JAVwdEuF38 https://t.co/0tVOqxHl5b	2017-08-05 11:59:59	1	velatrin pain relief cream	velatrin Pain relief cream
893930260688814080	319215383	The three members of the class xanthines--caffeine, theophylline, and theobromine--vary in the extent to which they produce the effects.	2017-08-05 20:22:37	1	xanthines	xanthines
894037482534309892	3525169456	this night time sleep aid medicine about to kick in and i aint gone be knowing NOTHING	2017-08-06 03:28:40	1	sleep aid medicine	sleep aid medicines
894666296608129026	309149239	Waiting on C to bring me some pain meds to my mama house. Nigga thought I wanted some Percocet all I need is Aleve 😂	2017-08-07 21:07:21	1	pain meds; percocet; aleve	pain meds; percocet; aleve
894691064300224512	478823758	@waub My toddler's favourite you for months was a TUMS bottle with a few TUMS left inside to shake 😂	2017-08-07 22:45:46	1	tums; tums	tums; tums
894709978757464066	754150638	@CruzanChoklate yes. happened to me a while back. i went to a physiatrist and physical therapy. he had to give me a shot of cortisone	2017-08-08 00:00:56	1	cortisone	cortisone
895123336245784577	97577398	why are my vitamins the size of tranquilizers	2017-08-09 03:23:28	1	vitamins; tranquilizers	vitamins; tranquilizers
895788823895998464	3967433354	I received a cortisone injection to help the tendinitis in my ankle and it's accomplished nothing. via /r/AskDocs https://t.co/VsfNRLjekD	2017-08-10 23:27:53	1	cortisone injection	cortisone injection
897146881096261632	112867412	She needs cortisone 10 maximum strength. Medicated soap. Antibiotics injection. Bath 3 times daily. Gosh!! Use iron sponge to wash 😤 https://t.co/WGHTY55AIs	2017-08-14 17:24:19	1	cortisone 10 maximum strength	cortisone 10 maximum strength
897157446136770560	231104880	"Arnica is a key ingredient in our product..""That Dragonfly Stuff""Arnica works by stimulating the activity of... https://t.co/45GjGxJS4W"	2017-08-14 18:06:18	1	arnica; that dragonfly stuff arnica	arnica; that dragonfly stuff arnica
897287781000597504	868376786	Just accidentally swallowed a flinstone vitamin chewable whole ... fml 😩	2017-08-15 02:44:12	1	flintstone vitamin chewable	flintstone vitamin chewable
897557133541199872	2778478078	"5. Tea and caffiene pills to prevent caffiene withdrawl while he ""fasts"" and hmm maybe a melatonin so he'll sleep for a while thru it."	2017-08-15 20:34:31	1	caffiene pills; melatonin	caffeine pills; melatonin
897752154584354816	1548214794	Lean on rocks (Act) perkys, mollies, xannies, rocks (roxies)Oxycontin (oxyies) Takeoff, I'm your med doc	2017-08-16 09:29:27	1	perkys; xannies; rocks; roxies; oxycontin; oxyies	percocet; xanax; rocks; roxycodone; oxycontin; oxycodone
898694809639989249	2683402885	Des kids advils ain wrking I asked my mama can I give her 1/2 a perc she cursed me out n hung up 😂 shitd it ah knock her out n kill da pain	2017-08-18 23:55:14	1	kids advil; perc	kids advil; percocet
898729475860574208	781522659045675008	RT @ObeyMyCreed: I ain't gone lie you take 2 Benadryl and fight yo sleep you will be high af https://t.co/Rkz1i1XvWQ	2017-08-19 02:12:59	1	benadryl	benadryl
898867089318047744	239223445	I’m about to start taking maca so my titties will grow. Hyper ovulation is just a risk I’ll have to take	2017-08-19 11:19:48	1	maca	maca root
899315452928811009	463331339	Hi all need some advice, I just got off mtx now on xeljanz, really nervous I had the worse side affects from mtx,... https://t.co/drqJkmcOeI	2017-08-20 17:01:27	1	mtx; xeljanz; mtx	mtx; xeljanz; mtx
899394905671221248	54886540	When New Parents Refuse Vitamin K Shots And Their Babies Get Brain Bleeds https://t.co/lsUsBwdvfh via @commonhealth #vaccines #vaxwithme	2017-08-20 22:17:10	1	vitamin k shots; vaccines	vitamin k shots; vaccines
899458942039994369	714357273796157440	Please RT? #moms #babies #parenting #dads Frugal Diaper Rash: Maalox Cure https://t.co/Z72UI03F6o https://t.co/DHHzwMvUFA	2017-08-21 02:31:37	1	maalox	maalox
899659920915746817	50447571	I guess that's what happens when you take a flexeril and a Percocet  🤷🏾‍♀️	2017-08-21 15:50:14	1	flexeril; percocet	flexeril; percocet
899919846938484736	319593980	BRIEF-Cadila Healthcare’s Zydus gets final U.S.FDA nod for Pindolol tablets ‍​ #Analyst https://t.co/PqNUzJUxU4	2017-08-22 09:03:05	1	pindolol	pindolol
900342656349466625	57516218	@EvlVillainLaugh Botox wherever you put it stops sweat. Just like antiperspirant. It just lasts longer.	2017-08-23 13:03:11	1	botox	botox
900378951637499905	2760338521	@southcoastbloke I'm on Keppra, Topamax and Clobazam. They're just reducing the Keppra now thankfully - 2500mg a day was kicking me with no benefit.	2017-08-23 15:27:24	1	keppra; topamax; clobazam; keppra	keppra; topamax; clobazam; keppra
900520065770115072	103301172	Diabetes patients may lower A1C, insulin dose with diacerein, study finds https://t.co/VDvdqCwTkk	2017-08-24 00:48:09	1	insulin; diacerein	insulin; diacerein
900575705255358468	164524041	I really took a benadryl tho so she either gon hurry up or I'ma be sleep. Benadryl don't care what Onika done said.	2017-08-24 04:29:14	1	benadryl; benadryl	benadryl; benadryl
900687162911412225	2577116172	Did someone slip some Concerta and Zoloft into his covfefe? https://t.co/2A88yh6Dzv	2017-08-24 11:52:08	1	concerta; zoloft	concerta; zoloft
900731531299356672	1455699812	I really don't feel and Hopewell isn't gonna do shit but take my blood , give me zofran and Benadryl, and Tylenol 🙄	2017-08-24 14:48:26	1	zofran; benadryl; tylenol	zofran; benadryl; tylenol
901042991426666497	341959908	Worst part about Pizza Fest coming up is I don't have any Lactaid. 😭	2017-08-25 11:26:04	1	lactaid	lactaid
901325365767008257	3131199549	Your favorite medication? Thoughts on Valiums?	2017-08-26 06:08:07	1	valiums	valiums
901485501064126467	2497885548	It's the antipsychotic that he didn't give me. The sleep pills. OMG 💔	2017-08-26 16:44:26	1	antipsychotic; sleep pills	antipsychotic; sleep pills
901504112302346240	463331339	Can you post?Is anyone on Orencia?  I have already been through plaquenel, methotrexate, enbrel and Humira.  So... https://t.co/G0BjiQX6bk	2017-08-26 17:58:24	1	orencia; plaquenel; methotrexate; enbrel; humira	orencia; plaquenil; methotrexate; enbrel; humira
901596804671827969	920210064	@FRYSmalls I'm not pregnant as far as I know lol. Nexplanon working OVERTIME	2017-08-27 00:06:43	1	nexplanon	nexplanon
901654017293594624	350829236	if i take a motrin but still have to take my birth control will i die	2017-08-27 03:54:04	1	motrin; birth control	motrin; birth control
901654409733709824	926020610	@M__Briana13 They told us not to give her anything until they prescribed her something... it was tylonal 😒😒😒	2017-08-27 03:55:37	1	tylonal	tylenol
901863000977625088	848851510305980416	[Author: dr-lewis-maharam]  https://t.co/AZMe6KIuUR I have had PF for 1.5 years now. I have tried stretching, cortisone, PRP injections, ...	2017-08-27 17:44:29	1	cortisone	cortisone
901891733134483457	16495147	@LifeLighted @lifebiomedguru There are other antibiotics you can take and that are safe when you are allergic to Penicillin.	2017-08-27 19:38:40	1	antibiotics; penicillin	antibiotics; penicillin
901936185068711944	93922728	New post (Herbal Heat Therapy (8 Oz) Organic Pain Relief Cream with Arnica &amp; Msm: ...) has been published on C ... - https://t.co/6DEzuXNbs5 https://t.co/ctlzRuzBs1	2017-08-27 22:35:18	1	Herbal Heat Therapy (8 Oz) Organic Pain Relief Cream with Arnica	Herbal Heat Therapy (8 Oz) Organic Pain Relief Cream with Arnica
901957106244444164	246001795	@MissLucy_Goose I want to try this thing https://t.co/ukGH9zlDjI . I've been using rx Retin on my face and a few of my beauty marks are on the way out!	2017-08-27 23:58:26	1	retin	retin-a
902018850513932292	1869921918	My kid breaks out in hives bruh I have Benadryl, Benadryl itch cooling gel, hydrocortisone, oatmeal bath, &amp; aquaphor oh yes and google🤘🏾	2017-08-28 04:03:47	1	benadryl; benadryl itch cooling gel; hydrocortisone	benadryl; benadryl itch cooling gel; hydrocortisone
902147833255440384	25726490	"@fordspap Ref: https://t.co/9GG6ZkzAMn-""Butrans should be applied to the left or right upper outer arm, upper chest, upper back, or side of the chest"""	2017-08-28 12:36:19	1	butrans	butrans
902194042804486145	41853860	Why Vitamin C Megadosing Is An Effective Acne Strategy - Supernatural Acne Treatment https://t.co/299vqKI7XM	2017-08-28 15:39:56	1	vitamin c	vitamin c
902225542371573760	2497885548	Lmfaoooo Selina hired a senior person that's addicted to what sounds like Ambien. Delicious.	2017-08-28 17:45:06	1	ambien	ambien
902237371462283264	2501678952	Don’t Believe the Hype: Fentanyl-Laced Marijuana Is a Dangerous Myth https://t.co/PlITS00Vij https://t.co/45HTJrHN4I	2017-08-28 18:32:06	1	fentanyl	fentanyl
902323572428775424	319215383	The trade name of Fentanyl is Sublimaze, and it is widely used in surgery in the United States.	2017-08-29 00:14:38	1	fentanyl; sublimaze	fentanyl; sublimaze
902588314624122880	75337774	Transdermal Estrogen Effective for Low Sexual Function https://t.co/nnEg1Rm3z7 via @medscape	2017-08-29 17:46:38	1	transdermal estrogen	transdermal estrogen
903003909802905600	4839916810	New Approach to Genetic Testing Results in First Use of Crizotinib in MET Fusion Lung Cancer https://t.co/TZxa55HEyt	2017-08-30 21:18:03	1	crizotinib	crizotinib
903040755316482053	1193603432	RT @DianaDaybyDay: The Dopamine works.With Diana's arterial blood pressure now stabilised, Dr Martino orders the SAMU driver to move off…	2017-08-30 23:44:28	1	dopamine	dopamine
903449539226587137	395260764	this year is my first time being on SSRI (serotonin reuptake Inhibitors) I've only been on Antipsychotics and antidepressants for 10 years	2017-09-01 02:48:50	1	ssri; serotonin reuptake inhibitors; antipsychotics; antidepressants	ssri; serotonin reuptake inhibitors; antipsychotics; antidepressants
903630021797048323	373751001	Recall Alert Hospira Issues Voluntary Worldwide Recall For Lots of Hydromorphone HCl Injection, USP, CII, (2 mg... https://t.co/gJN2MzKvhE	2017-09-01 14:46:00	1	hydromorphone hci injection	Hydromorphone HCI injection
903649460755898369	47617390	@michelledean Did you get cat Xanax? Did you get human Xanax?	2017-09-01 16:03:15	1	xanax; xanax	xanax; xanax
903698953287368704	4668307531	#9: Men’s Rogaine Hair Loss &amp; Hair Thinning Treatment Minoxidil Foam, Three Month Supply https://t.co/RwyDh8JsdF	2017-09-01 19:19:55	1	rogaine; minoxidil	rogaine; minoxidil
904118264304877568	238646230	#Remedy Does nolvadex cause acne - Nolvadex only pct for test e - Magnetic Media (press… https://t.co/9DkzTRgOul via #hng #Herbal #news	2017-09-02 23:06:06	1	nolvadex; nolvadex	nolvadex; nolvadex
904318167622844417	4668307531	#8: Men’s Rogaine Hair Loss &amp; Hair Thinning Treatment Minoxidil Foam, Three Month Supply https://t.co/MEAHVehwWE	2017-09-03 12:20:27	1	rogaine; minoxidil	rogaine; minoxidil
904534386091089920	183853204	Palm's worried by the damage Depixol injections &amp; my past Tylenol addiction are doing to my ability to avoid more stillbirths later on too	2017-09-04 02:39:37	1	depixol injections; tylenol	depixol injections; tylenol
904668326919536640	93922728	New post (Cooling Energizing Foot Cream packed with menthol for Pain Relief for ...) has been published on Cyb ... - https://t.co/3Q8fkAfUC3 https://t.co/u1dEHuSnQv	2017-09-04 11:31:51	1	Cooling Energizing Foot Cream packed with menthol for Pain Relief	Cooling Energizing Foot Cream packed with menthol for Pain Relief
904709488686575616	414073002	Are #vitaminD supplements as effective as sunshine? (via @tv3xpose) https://t.co/AOixNao6RA	2017-09-04 14:15:25	1	vitamind	vitamin D
905052596058169344	28768666	Fentanyl drug abuse: Australia’s silent new killer https://t.co/iMYARHay3t	2017-09-05 12:58:48	1	fentanyl	fentanyl
905095932198440960	224664331	"Psst!  @CDCInjury the ""learn More: Fentanyl Data&gt;"" link off the ""About Fentanyl"" tab here links to a dev site.https://t.co/W91XK3bj7S"	2017-09-05 15:51:00	1	fentanyl	fentanyl
906223022972911617	31012378	Nope. Be patient. Don't peel it. Just keep the area hydrated (aloe/vit.e) and protected. Cortisone helps. Silicone gel helps too. https://t.co/wyII6tSBXK	2017-09-08 18:29:40	1	cortisone; silicone gel	cortisone; silicone gel
906665435839463425	21445952	PrEP is a dose of anti-virals you go on before you have contact with HIV that greatly reduces its chance of taking hold. https://t.co/DZ78F5k3vm	2017-09-09 23:47:39	1	PrEP; anti-virals	PrEP; anti-virals
906702369756471296	438608428	I pray this TheraFlu gets me right 😩🤧	2017-09-10 02:14:25	1	theraflu	theraflu
906876298445950981	1229641040	9 Blood Sugar Strategies I Like Better Than Metformin: I took metformin for a week — and… https://t.co/0ZKWW5Nsee	2017-09-10 13:45:33	1	metformin; metformin	metformin; metformin
908004927879962625	19320745	@MrsKinderr Senekot. It's a plant based laxative &amp; stool softener. It doesn't make your stomach hurt either it's so gentle.	2017-09-13 16:30:19	1	Senekot; laxative; stool softener	Senekot; laxative; stool softener
910955699148087296	1048972266	I'm so happy and content when I take adderall, like I wanna be as happy as I am on adderall when im completely sober lol	2017-09-21 19:55:38	1	adderall; adderall	adderall; adderall
389751056579973120	1623487316	Mornting......at work smelling like straight up Vicks VaporRub (vivaporu- spanish version)	2013-10-14 13:54:27	1	vicks vaporrub	vicks vaporub
400812731697094656	1905175814	RT @AdderalIHadMe: Adderall had me teaching Asians how to do math	2013-11-14 02:29:36	1	adderall	Adderall
401552161907019776	157676991	@muemong I have some Vicks VapoRub if you need it	2013-11-16 03:27:50	1	vicks vaporub	Vicks Vaporub
404071827992891392	807407959	Guess I'll eat my life away &amp; watch tv till Michael gets here with my Benadryl so I can sleep.	2013-11-23 02:20:05	1	benadryl	Benadryl
423817329357889536	2294380598	Pregnant or Trying B12 and Folic acid are a must for getting pregnant and developing the foetus!! #RT #pregnancy #healthy	2014-01-16 14:01:40	1	b12; folic acid	B12; folic acid
429108238253293568	2162570141	My boo 😍😍😍😍 so cute 😘😘😘😘 “@TheRealShaunaZ: Thinking if I should give this kid a Tylenol PM 💊 http://t.co/0qMudP3Qu6”	2014-01-31 04:25:51	1	tylenol pm	tylenol PM
435565943503077376	1173845059	Cherry: Who of you is taking Betaine Hydrochloride?Does it help?	2014-02-18 00:06:28	1	betaine hydrochloride	betaine Hydrochloride
456515103270002690	1018448028	Taking vitamin B12—one of many B vitamins found in Young Living Super B tablets—each day may give your hair extra... http://t.co/yYzKENw1i1	2014-04-16 19:30:56	1	vitamin b12	vitamin B12
